MIM159900	Myoclonic dystonia	114798, 1621, 1813, 1861, 2643, 63982, 7080, 8910, 92170, 93983
MIM159950	Jankovic Rivera syndrome	427
MIM160120	Episodic Ataxia, Type 1	3736, 773
MIM160150	Myopathy, Centronuclear, Autosomal Dominant	1785, 4618, 64419
MIM160500	WELANDER DISTAL MYOPATHY	4625, 50988, 6520, 7072, 8291, 84262
MIM160565	MYOPATHY, TUBULAR AGGREGATE	6786
MIM160700	Myopia 2	135, 4658
MIM160750	Myositis	10020, 100509457, 10569, 1068, 10822, 1234, 1236, 129831, 133, 138803, 1437, 1520, 1756, 1822, 2010, 2214, 22914, 23438, 23632, 240, 2617, 26191, 26280, 26614, 27335, 2908, 29126, 3002, 3035, 3105, 3106, 3107, 3117, 3118, 3119, 3123, 3133, 3135, 3146, 322, 3251, 3309, 3439, 3447, 3456, 3458, 3479, 348, 3500, 3501, 3514, 3552, 3553, 3557, 3567, 3576, 3630, 3908, 4000, 416, 4210, 4282, 4318, 4703, 4790, 50943, 51150, 51284, 51330, 5394, 5551, 5553, 5554, 5555, 5710, 5742, 5743, 6275, 6279, 6347, 6363, 6366, 64135, 6426, 6430, 6520, 6737, 6833, 7040, 7052, 7072, 7098, 7124, 7132, 723961, 7314, 7439, 7852, 79297, 8291, 85320, 8743, 89, 9146, 9308, 972
MIM160800	Myotonia congenita	1080, 1178, 1180, 23152, 23529, 28639, 28988, 6329, 6957, 6976, 8530
MIM160900	Dystrophia Myotonica 1	10150, 10658, 10933, 112476, 147912, 1760, 3488, 3643, 3784, 4154, 50818, 58, 7555
MIM160980	CARNEY COMPLEX, TYPE 1	5573
MIM161000	Naegeli syndrome	3861, 56955
MIM161200	Nail-Patella Syndrome	10611, 1289, 25, 2934, 4010, 4210, 445, 4547, 5076, 594857, 8861, 9079
MIM161400	Narcolepsy 1	100918, 3060, 727699
MIM161550	Nasopharynx--Cancer	10, 100532731, 1029, 127700, 1380, 149233, 1548, 1553, 1728, 1950, 1956, 2067, 2113, 2316, 24142, 2697, 27306, 2944, 2952, 302, 3082, 3105, 3106, 3115, 3117, 3119, 3123, 3126, 3133, 3135, 3304, 3315, 3316, 355, 3569, 3586, 3606, 406892, 4193, 4233, 4277, 4312, 4313, 4318, 4335, 4837, 4904, 5243, 5284, 5290, 5291, 5293, 5294, 5347, 5604, 5609, 5698, 56999, 57103, 595, 596, 6288, 648, 6586, 6772, 6773, 6774, 6890, 7015, 7099, 7124, 7157, 7205, 7298, 7422, 7508, 81793, 8797, 8988, 9260, 9353, 995, 999
MIM161800	Nemaline myopathy 3	58
MIM161900	Renal Failure, Progressive, with Hypertension	2131, 59331
MIM161950	IgA NEPHROPATHY, SUSCEPTIBILITY TO, 1	10673, 7454
MIM162000	Juvenile gout	3309, 3758, 4582, 6928, 7369
MIM162080	NEURAL RETINA LEUCINE ZIPPER	4901
MIM162091	Schwannomatosis	23523, 4771, 6598, 8216
MIM162100	AMYOTROPHY, HEREDITARY NEURALGIC	10801, 2837, 5376, 5414, 55752, 5827, 8170
MIM162200	Neurofibromatosis 1	100048912, 10238, 10251, 10252, 10253, 1029, 1081, 10988, 10989, 10993, 1113, 11202, 129521, 133, 1385, 1411, 1602, 161742, 1757, 1950, 1956, 2004, 200734, 2026, 2047, 2064, 2123, 22882, 23512, 2475, 2539, 2617, 26227, 26254, 2668, 2670, 2688, 27352, 29127, 2956, 3004, 3037, 3082, 3210, 3211, 3212, 3213, 3214, 3215, 3216, 3217, 3218, 3219, 3265, 3297, 332, 3371, 338, 339, 3480, 353, 3717, 3815, 3845, 399473, 4086, 4147, 4192, 4254, 4255, 4292, 4359, 4360, 4436, 4620, 4763, 4771, 4782, 4803, 4804, 4974, 5058, 5080, 50846, 5128, 51430, 5156, 5226, 5290, 5291, 5293, 5294, 5345, 54751, 5573, 55803, 5585, 5609, 56955, 57045, 57120, 5728, 57670, 5781, 5879, 5894, 5921, 5979, 6008, 6009, 6035, 6271, 6285, 6387, 6390, 6392, 645, 650, 6530, 6598, 6662, 6696, 672, 673, 675, 6899, 7067, 7148, 7157, 7178, 7248, 7415, 7422, 7428, 79718, 81848, 861, 92170, 9628, 998
MIM162210	Neurofibromatosis, Familial Spinal	4763
MIM162300	Multiple Endocrine Neoplasia Type 2b	1048, 1084, 1087, 11061, 139818, 1621, 1950, 1956, 207, 2158, 2668, 27352, 4489, 4914, 5290, 5291, 5293, 5294, 5670, 56729, 5726, 5727, 5979, 6774, 7052, 7852, 796, 8030
MIM162350	CEROID LIPOFUSCINOSIS, NEURONAL, 4B, AUTOSOMAL DOMINANT	24148, 80331
MIM162400	Acrodystrophic neuropathy	10558, 10663, 127700, 148, 151, 189, 1909, 338382, 4783, 4814, 57007, 57105, 6754, 680, 7046, 7879, 8013, 80218, 9170, 9517, 9568
MIM162500	Tomaculous neuropathy	100506013, 1352, 23095, 2705, 2720, 4359, 5376, 5827, 9587, 9639, 9927
MIM162700	Chronic idiopathic neutropenia	1440, 2672, 356, 3586, 596, 7040, 7124
MIM162800	Cyclic neutropenia	1440, 1441, 1991, 3554, 57599, 7031, 8161, 820, 8546, 92579, 947
MIM162830	Neutrophilia, Hereditary	1437, 1441
MIM162900	Nevus, Epidermal	100188830, 1029, 1392, 158035, 1950, 196, 2026, 2247, 2258, 2261, 2353, 238, 2837, 3082, 3207, 3569, 3662, 3815, 4100, 4128, 4157, 4162, 4435, 4609, 4811, 4893, 5077, 5078, 5083, 5290, 5443, 5468, 55313, 5727, 595, 6045, 6473, 6654, 673, 7157, 728239, 7299, 7517, 81557, 8170, 8314, 9223
MIM163000	Nevi flammei, familial multiple	246230
MIM163200	Nevus, Sebaceous of Jadassohn	2261, 2735, 3265, 3845, 6469, 8074, 8626
MIM163500	Night Blindness, Congenital Stationary, Autosomal Dominant 2	5158
MIM163700	Polythelia, Familial	23435
MIM163800	Sick Sinus Syndrome 2, Autosomal Dominant	10021
MIM163950	Noonan Syndrome	10076, 10457, 131096, 140885, 158506, 1840, 1969, 2002, 2011, 2048, 2273, 22882, 23415, 23522, 2688, 27259, 27352, 3075, 3265, 3479, 3845, 4597, 4763, 4851, 4893, 5071, 5159, 52, 5250, 5594, 5595, 5604, 5605, 5609, 56731, 5770, 5781, 5894, 5923, 5967, 6016, 6128, 64919, 6654, 6655, 673, 6774, 79594, 8036, 867, 9019, 9181, 963, 995
MIM163955	Noonan like syndrome	5781, 6654, 7248, 8036
MIM164100	Nystagmus 2, congenital, autosomal dominant	4933
MIM164185	Ocular Cicatricial Pemphigoid	10381, 10717, 128408, 129831, 2651, 3119, 3120, 3123, 3565, 871
MIM164200	Oculodentodigital Dysplasia	100128922, 117581, 1545, 2119, 2697, 5079, 5080, 51684, 5727, 5774, 6469, 650, 6794, 7046, 7248, 8643, 8829
MIM164210	Hemifacial microsomia	170474, 5015, 55636, 6949, 7547
MIM164230	Obsessive-Compulsive Disorder	1000, 1007, 1015, 10215, 10537, 10660, 114781, 114798, 116448, 121278, 1312, 1437, 144125, 1557, 1565, 1588, 167691, 170572, 1742, 1776, 1813, 1814, 1815, 1861, 200909, 2099, 2100, 2550, 2571, 26047, 26050, 2706, 28, 2837, 285242, 2892, 2898, 2899, 2901, 2904, 2973, 3064, 3218, 3351, 3352, 3356, 3359, 345651, 363, 3702, 3835, 387129, 3918, 3938, 404684, 4128, 414, 4212, 4340, 4908, 4915, 4916, 4958, 497258, 5087, 54474, 5580, 574436, 58512, 624, 6263, 627, 6505, 6531, 6532, 6581, 6717, 6999, 706, 7124, 7351, 8170, 887, 8910, 8988, 9360
MIM164280	Oculodigitoesophagoduodenal syndrome	10763, 4613
MIM164300	Muscular Dystrophy, Oculopharyngeal	1499, 2280, 22933, 23336, 25801, 2641, 26986, 3178, 3181, 3301, 4625, 5562, 5563, 5564, 596, 6520, 7052, 728773, 7936, 8106, 84844, 9699
MIM164310	Oculopharyngodistal Myopathy	2641, 8106
MIM164400	SPINOCEREBELLAR ATAXIA 1	10084, 10249, 10524, 1165, 1384, 1387, 146713, 1977, 2042, 2103, 2332, 2334, 2395, 2477, 2481, 253152, 25885, 342371, 367, 3713, 4061, 4287, 5173, 534, 5371, 5524, 5582, 55824, 57060, 5956, 6117, 6285, 6310, 6311, 6314, 6445, 6625, 7422, 773, 79852, 8125, 847, 84991, 8841
MIM164500	spinocerebellar ataxia-7	10076, 1200, 126006, 1406, 23049, 2648, 334, 3456, 4061, 4287, 5168, 5173, 5371, 5621, 6311, 6314, 649, 65057, 6507, 6613, 6873, 7274, 7341, 8295, 836, 840, 8548, 8841, 8850
MIM164750	Congenital omphalocele	1028, 2316, 4522, 4524, 4552, 51293, 635, 6573, 6948
MIM165300	Optic atrophy and cataract, autosomal dominant	80207
MIM165500	Optic Atrophy, Autosomal Dominant	10059, 10133, 10452, 11076, 1608, 173, 23095, 2952, 3272, 3280, 3934, 4976, 54732, 554175, 58156, 6152, 6563, 6687, 692222, 7262, 7466, 80207, 84516, 8851, 989, 9927, 9968
MIM165550	Optic Nerve Hypoplasia, Bilateral	5080
MIM165720	Osteoarthritis	100, 1000, 100033819, 100132285, 10015, 100187907, 100188011, 100188821, 100286836, 100289462, 100293534, 100616101, 100775105, 10085, 1009, 10131, 10135, 10146, 10148, 10149, 101669765, 10203, 10216, 10249, 102724852, 1029, 10318, 1032, 10371, 10392, 10404, 10407, 1041, 10418, 10449, 10466, 10484, 1051, 10512, 10536, 10541, 10563, 10587, 10598, 10673, 1071, 10746, 10855, 10911, 10971, 10989, 1103, 11060, 11062, 11096, 11126, 1113, 1116, 11167, 1117, 112744, 11277, 113174, 114131, 114548, 114609, 1147, 1154, 115653, 117143, 117195, 117196, 1178, 1191, 1192, 12, 1232, 1233, 1234, 1235, 1240, 1241, 1258, 1268, 1269, 1277, 1278, 1280, 128368, 1292, 1297, 1298, 1299, 1300, 1301, 1302, 1311, 133, 134391, 1360, 1384, 1392, 1394, 1395, 1398, 1401, 140766, 140913, 1410, 142, 1432, 1436, 1437, 1453, 145624, 146, 1460, 146433, 1465, 148113, 1490, 1499, 1508, 1509, 1513, 151306, 1514, 1520, 152100, 1535, 154796, 1557, 1559, 1565, 1571, 1588, 1594, 1636, 1645, 1646, 1650, 165140, 1654, 1673, 170690, 1734, 1735, 1758, 176, 177, 1786, 1808, 182, 1831, 1836, 1896, 19, 1902, 1906, 1910, 1934, 1938, 1948, 1950, 1958, 199, 1994, 1999, 2, 2011, 2023, 203074, 2034, 2046, 205, 2050, 2067, 2081, 2098, 2099, 2100, 2101, 2103, 2108, 2114, 2146, 2149, 2150, 2158, 2185, 2191, 219699, 221044, 222545, 2246, 2247, 2258, 226, 2260, 2263, 2264, 2274, 22926, 22943, 23032, 2308, 2309, 23141, 23143, 23151, 23193, 2321, 23213, 2324, 23263, 23321, 2335, 23411, 23424, 23438, 23529, 2353, 2354, 23566, 23569, 2358, 23581, 23586, 2367, 23671, 240, 246, 2487, 2512, 25804, 25819, 25824, 25897, 259249, 25932, 2597, 26073, 2615, 2621, 26275, 26354, 2638, 2651, 26585, 26871, 2690, 26959, 27071, 27086, 27087, 27113, 2720, 27306, 27319, 2744, 2776, 283, 2833, 283358, 283659, 2837, 28385, 284, 2845, 28457, 286, 2876, 2896, 2908, 29094, 29108, 2919, 2920, 2922, 2944, 2950, 2952, 2956, 29949, 30008, 3001, 302, 3030, 3035, 3036, 3065, 3077, 308, 30818, 3082, 30846, 3091, 3106, 3117, 3119, 3123, 3146, 3148, 3162, 3172, 3184, 3190, 3235, 3239, 3240, 3251, 3309, 3371, 3373, 3381, 3383, 338328, 3385, 3418, 3419, 3439, 3447, 344875, 3456, 3458, 3479, 348, 3481, 3490, 351, 3549, 355, 3551, 3552, 3553, 3554, 3556, 3557, 3558, 356, 3561, 3565, 3566, 3569, 3574, 3576, 3577, 3586, 3589, 3592, 3596, 3600, 3603, 3605, 3606, 3624, 3627, 3630, 3659, 367, 3673, 3725, 3726, 3727, 373156, 3732, 377677, 3791, 3802, 3803, 3804, 3805, 3806, 3808, 3809, 3811, 3812, 3813, 3842, 388, 388007, 388585, 391107, 391109, 3925, 3934, 3952, 3958, 3976, 399979, 4000, 4012, 4040, 4041, 4043, 4049, 4054, 406932, 406937, 406938, 406991, 406992, 407008, 407019, 4087, 4088, 4092, 412, 414062, 4146, 4148, 4150, 4179, 4185, 4210, 4215, 4216, 4217, 4233, 4241, 4256, 4280, 4284, 4285, 4296, 4303, 4312, 4313, 4314, 4316, 4317, 4318, 4321, 4322, 4323, 441931, 442206, 4436, 4437, 4478, 4512, 4513, 4520, 4615, 4616, 462, 4661, 4695, 4723, 4728, 4776, 478, 4790, 48, 4831, 4838, 4843, 4851, 4858, 4878, 4920, 4921, 4976, 4982, 4986, 5008, 5025, 5027, 5033, 5046, 5054, 50615, 5066, 5079, 50838, 50964, 51094, 51312, 51314, 5141, 51517, 5156, 51561, 5160, 5167, 5173, 5175, 51816, 5228, 526, 5265, 5266, 5267, 5290, 5291, 5293, 5294, 5307, 5321, 5328, 5333, 5340, 5345, 5352, 5358, 5364, 54, 54106, 54206, 54210, 5455, 54583, 5465, 5467, 5468, 54715, 54829, 55065, 5518, 55245, 554300, 5551, 55603, 5577, 5580, 55829, 5590, 55937, 5594, 5595, 55959, 55973, 5599, 56005, 56172, 56244, 56413, 5654, 56681, 567, 5689, 56925, 56955, 57292, 5730, 5732, 57333, 5734, 57379, 5741, 57410, 5742, 5743, 5744, 574441, 5745, 5746, 57472, 57521, 57587, 5764, 57761, 5781, 57827, 5879, 5891, 5901, 59067, 5919, 5920, 59286, 59341, 59352, 596, 5967, 5970, 5973, 598, 60, 6035, 60674, 608, 6095, 6159, 619556, 627, 6271, 6275, 6279, 6280, 6282, 6285, 6290, 632, 633, 6334, 6335, 6347, 6349, 6352, 6355, 6356, 6357, 6362, 6364, 6366, 6367, 6372, 6382, 6385, 6386, 6387, 6389, 64116, 64129, 6414, 6418, 6422, 643, 6445, 64581, 646300, 64689, 64750, 650, 65125, 6513, 652, 6520, 653, 653423, 6545, 655, 657, 6590, 6606, 6607, 6612, 6613, 6638, 6647, 6648, 6654, 6662, 6677, 6696, 6721, 6737, 6768, 6772, 6774, 6790, 682, 6833, 6857, 6863, 6868, 6869, 6871, 6885, 690, 6925, 6934, 7039, 7040, 7042, 7046, 7048, 7049, 7052, 7057, 7067, 7072, 7076, 7077, 7079, 7096, 7097, 7098, 7099, 7100, 7123, 7124, 7128, 7130, 7132, 7133, 7134, 7157, 7167, 7177, 7180, 7184, 7186, 7190, 720, 721, 723961, 727764, 729230, 7296, 7349, 740, 7412, 7417, 7421, 7422, 7424, 7430, 7431, 7432, 7434, 7442, 7448, 7474, 7494, 7495, 7538, 780, 7850, 7852, 7857, 79068, 79109, 7916, 7917, 7918, 7920, 79513, 79581, 796, 79602, 7965, 79763, 7980, 801, 80213, 8038, 805, 80741, 808, 8091, 811, 8125, 81501, 81567, 8170, 8200, 822, 8313, 8322, 834, 836, 83700, 841, 8434, 84444, 84654, 847, 8483, 85320, 860, 8600, 8633, 8651, 87, 8735, 8740, 8741, 8743, 8751, 8771, 8792, 8797, 8807, 8808, 8809, 882, 8837, 8838, 8840, 8854, 8856, 8862, 8864, 8869, 8974, 90161, 9021, 90226, 9034, 9060, 9063, 90865, 9141, 9170, 9173, 919, 9213, 92345, 9235, 9242, 9244, 929, 9355, 9365, 9370, 9372, 94, 9402, 9409, 9423, 9452, 948, 9507, 9508, 9536, 9572, 9575, 958, 959, 960, 9612, 9641, 968, 978, 9805, 9961
MIM165800	Familial Osteochondritis Dissecans	176
MIM166000	ENCHONDROMATOSIS, MULTIPLE, OLLIER TYPE	2131
MIM166200	osteogenesis imperfecta tarda	1277, 1278, 146, 2837, 51365, 5358, 8170
MIM166210	Osteogenesis imperfecta, recessive perinatal lethal	1277, 1278
MIM166220	Osteogenesis imperfecta, type 4	1277, 1278, 146, 387733, 7471
MIM166240	Osteogenesis imperfecta, type 1A	1280, 146
MIM166250	Osteoglophonic dwarfism	2260, 2261, 2263
MIM166260	Osteogenesis imperfecta, Levin type	203859, 55107
MIM166300	Osteolysis, Hereditary, Of Carpal Bones With Or Without Nephropathy	9935
MIM166350	Osseous Heteroplasia, Progressive	2778, 860
MIM166600	OSTEOPETROSIS, AUTOSOMAL DOMINANT 2	1186
MIM166700	Buschke-Ollendorff syndrome	2006, 23592
MIM166710	Osteoporosis, Postmenopausal	10010, 10507, 1269, 1277, 1278, 1453, 1543, 1545, 1586, 1588, 1594, 1628, 1756, 2099, 2100, 2185, 221981, 2367, 249, 2638, 27179, 2908, 29121, 3105, 3106, 3107, 3117, 3119, 3123, 3240, 3383, 348, 3552, 3553, 3557, 3569, 367, 3938, 4040, 4041, 4049, 4524, 4695, 4790, 4846, 4879, 4982, 5054, 50650, 52, 5336, 54, 54658, 5468, 5595, 56142, 5741, 5744, 574506, 5879, 5880, 6035, 632, 6462, 652, 6696, 690, 7040, 7124, 7132, 7133, 7421, 7422, 7439, 7480, 7799, 796, 79875, 799, 8204, 847, 860, 8600, 8792, 8856, 929, 947
MIM166750	Otodental Dysplasia	2248
MIM166760	OTITIS MEDIA, SUSCEPTIBILITY TO	1767, 1874, 2070, 25776, 285590, 3425, 4669, 4771, 5251, 57167, 6169, 6899, 7050, 7161, 80204
MIM166780	Otofaciocervical Syndrome	1602, 2138, 5075
MIM166800	Otosclerosis	1277, 1278, 161497, 1636, 170532, 183, 185, 286751, 3105, 3106, 3126, 4179, 4982, 5012, 5649, 5972, 650, 652, 7040, 7124, 9241, 93999
MIM166950	Ovarian Teratoma	28471, 3845, 4342, 6469, 6638, 673
MIM166970	Ovarian Fibromata	4288, 5727, 57534
MIM166990	Osteochondrodysplasia, Rhizomelic, with Callosal Agenesis, Thrombocytopenia, Hydrocephalus, and Hypertension	4784
